valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
1.460838666,3.2837,1.395035123,9.5247,0,53,53,524,1,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_edges.jpg,3.174604,0.3174604,edges,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.513267639,4.76,0.394821261,6.7511,0,54,54,578,1,1061_665178b9cb0bc869cc2e2b68def4838db04e66f9531098fb75875a09_edges.jpg,0.3492064,-0.3174604,edges,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.157928504,3.999,-0.973892444,7.3452,0,55,55,488,1,818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_edges.jpg,-1.277584,0.619436,edges,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.3026963,2.3168,0,4.2625,0,56,56,341,1,492_a1a4d288d3bc486c83c3b6a835c42891989f5ba781633932298a7676_circblurext.jpg,3.406892,-0.44522,circularblurringext,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
-0.644874727,3.6331,-1.895142053,5.9234,0,57,57,213,1,394_8e3a0cb945144d53bd1ace04b6256237ed9dcbbd9cb83f8a4886b0e6_blur.jpg,-2.593884,2.651956,blurring,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
1.618767171,5.0558,1.223945909,6.2111,0,58,58,520,1,860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_circblurint.jpg,1.955092,0.3097172,circularblurringint,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
1.250267327,2.9765,-2.02674914,5.14,0,59,59,457,1,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_bw.jpg,2.158732,-0.2539684,blackwhite,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
-0.263214174,1.9504,-0.500106931,3.132,0,60,60,439,1,700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_bw.jpg,0.0,0.0,blackwhite,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.355339135,1.9441,-1.605606462,4.1061,0,61,61,153,1,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_blur.jpg,2.910052,0.3439152,blurring,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
1.842499219,2.3762,0.894928192,3.1636,0,62,62,29,1,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_circblurext.jpg,2.064896,0.505688,circularblurringext,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
2.408409693,2.3079,2.066231267,4.8984,0,63,63,277,1,440_9bf7e8609729bf888835168834da6c3ff30b75d0d4f36e2ee6918bcc_bw.jpg,-2.284164,2.710028,blackwhite,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
1.144981657,3.7642,-1.11866024,6.2449,0,64,64,81,1,242_85283f6935a89812ab229dcad9ba184529c9242ac3106d768ecf3ab3_blur.jpg,2.14918,-0.2949852,blurring,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.908088901,2.2812,0.197410631,5.0435,0,65,65,146,1,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_edges.jpg,2.018292,0.0,edges,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.802803231,2.5011,-1.276588744,4.1997,0,66,66,155,1,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_circblurext.jpg,2.910052,0.3439152,circularblurringext,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
1.000213862,1.9179,-0.210571339,4.662,0,67,67,229,1,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_bw.jpg,3.5873,-0.444444,blackwhite,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.223732048,2.5367,-1.605606462,3.6604,0,68,68,390,1,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_orig.jpg,2.58766,0.0918696,original,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
2.118874101,2.0199,0.210571339,4.5327,0,69,69,16,1,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_circblurint.jpg,2.022756,0.463548,circularblurringint,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
1.72405284,3.4209,0.289535591,5.9488,0,70,70,49,1,112_b6a4ce721c2e42943d7d8b168751d74cd2f372b1cd4fed5a4404faec_bw.jpg,2.107036,0.505688,blackwhite,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
2.23732048,1.8989,1.487160084,3.1135,0,71,71,36,1,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_orig.jpg,2.022756,0.505688,original,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.868606774,2.0945,-1.000213862,4.4442,0,72,72,383,1,640_0ddb4981a5f5842ed5b4f7ef941be53779189df5e718b1fc5475ad80_circblurext.jpg,2.571428,-1.873016,circularblurringext,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
1.131820949,2.6678,0.421142679,3.8827,0,73,73,120,1,347_27f0e47c2722605b950ccf9fa900f78271e4c3c874064ab5dacac160_orig.jpg,1.838948,0.3097172,original,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
-0.473785513,12.4071,-2.829552371,16.7184,0,74,74,441,1,700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_blur.jpg,0.0,0.0,blurring,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
0.223732048,3.1991,-2.553177489,5.3632,0,75,75,60,1,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_orig.jpg,2.222224,0.0,original,riri0610,2022-06-13_12h34.45.929,ratings,2022.1.1,Win32,60.05645307
