,code,img_name,manipulation,vm,am,valence,arousal,label
508,vamo24,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_blur.jpg,blurring,2.064896,0.505688,-0.290262172,-0.299625468,HVHA
509,vamo24,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_circblurint.jpg,circularblurringint,2.428484,0.0,1.554307116,-1.38576779,HVLA
510,vamo24,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_circblurint.jpg,circularblurringint,2.222224,0.0,0.917602996,-1.760299625,HVLA
511,vamo24,48_2cc936b2483ab2944c9158e163342b874ef6c1492fd8fca08c0e096e_orig.jpg,original,-1.264224,-0.779604,-0.383895131,-0.411985019,LVLA
512,vamo24,242_85283f6935a89812ab229dcad9ba184529c9242ac3106d768ecf3ab3_orig.jpg,original,2.14918,-0.2949852,1.142322097,0.58988764,HVLA
513,vamo24,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_blur.jpg,blurring,0.03174604,0.0,-0.43071161,-0.393258427,Neutral
514,vamo24,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_circblurext.jpg,circularblurringext,2.022756,0.505688,1.22659176,1.43258427,HVHA
515,vamo24,494_5c6c3b85a2734a43c24bfe337d42ffcc82b7347227804d01c784cef4_orig.jpg,original,0.03871468,0.0,-0.355805243,-0.402621723,Neutral
516,vamo24,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_edges.jpg,edges,-2.526412,-0.3827896,-0.47752809,-0.496254682,LVLA
517,vamo24,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_bw.jpg,blackwhite,2.158732,-0.2539684,1.132958801,-0.814606742,HVLA
518,vamo24,858_2f6539ee36aba48c38dc716d4f7c3ae93367d6ddf23ab41745d4172c_edges.jpg,edges,0.0623832,0.176752,-0.374531835,-0.421348315,HVHA
519,vamo24,1225_59c67a821456f2cce3e5acf66d7f00076bd02caffc984c1eb0df794e_blur.jpg,blurring,-0.444444,3.809524,-0.346441948,-0.421348315,LVHA
520,vamo24,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_circblurint.jpg,circularblurringint,2.58766,0.0918696,0.018726592,0.561797753,HVHA
521,vamo24,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_bw.jpg,blackwhite,-2.526412,-0.3827896,-0.468164794,-0.383895131,LVLA
522,vamo24,28_6318543b74eeb646a1735477ebc023fdc9ac3849bc0db1957c272a26_circblurint.jpg,circularblurringint,2.811244,-0.74584,0.496254682,-0.131086142,HVLA
523,vamo24,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_edges.jpg,edges,0.03174604,0.0,-0.402621723,-0.468164794,Neutral
524,vamo24,824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_circblurext.jpg,circularblurringext,-3.645176,-1.432784,-3.810861423,2.762172285,LVLA
525,vamo24,349_8809a67686d34844c915d7700e2ea72ad1c02ae232ae0d3cc0e458d4_bw.jpg,blackwhite,-3.619048,-0.2857144,-3.951310861,3.895131086,LVLA
526,vamo24,500_3b520c7f352afa1a9f8c07e56cc0588cdc04d25ff6e7b602b5e280cb_bw.jpg,blackwhite,-0.8328,3.11766,-3.642322097,3.501872659,LVHA
527,vamo24,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_circblurext.jpg,circularblurringext,-1.015872,2.095236,-3.548689139,-0.861423221,LVHA
528,vamo24,460_e06b3af7ff2f2bfb5f9b6e3d5dc25b9aaa40b84823fac8fd934621bd_orig.jpg,original,-3.430992,-1.607468,-3.604868914,3.305243446,LVLA
529,vamo24,855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_blur.jpg,blurring,2.69484,0.2143624,-0.43071161,-0.393258427,HVHA
530,vamo24,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_orig.jpg,original,3.04762,-0.444444,0.823970037,-1.479400749,HVLA
531,vamo24,1039_d64da8480fc6e94dcdc513237d600570ae0b9fe48795ac6a8b2d29a7_orig.jpg,original,-2.507936,-1.142856,-3.080524345,1.357677903,LVLA
532,vamo24,60_ad52063167538de24f94d7dfd04808cb94cf8f426c40871d2f126505_edges.jpg,edges,2.158732,0.0,0.468164794,-1.217228464,HVLA
533,vamo24,858_2f6539ee36aba48c38dc716d4f7c3ae93367d6ddf23ab41745d4172c_blur.jpg,blurring,0.0623832,0.176752,-0.440074906,-0.355805243,HVHA
534,vamo24,414_0187bdf7007109b487865b6a9d388997a6817acf052a6a7cdd5b39d9_circblurint.jpg,circularblurringint,-2.786708,-1.133056,-1.498127341,0.496254682,LVLA
535,vamo24,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_blur.jpg,blurring,3.102584,0.354334,0.102996255,-0.580524345,HVHA
536,vamo24,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_orig.jpg,original,3.5873,-0.444444,0.917602996,0.674157303,HVLA
537,vamo24,48_2cc936b2483ab2944c9158e163342b874ef6c1492fd8fca08c0e096e_circblurext.jpg,circularblurringext,-1.264224,-0.779604,-0.402621723,-0.374531835,LVLA
538,vamo24,347_27f0e47c2722605b950ccf9fa900f78271e4c3c874064ab5dacac160_bw.jpg,blackwhite,1.838948,0.3097172,1.104868914,0.674157303,HVHA
539,vamo24,986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_circblurint.jpg,circularblurringint,-3.906316,-0.60496,-3.595505618,2.509363296,LVLA
540,vamo24,434_ba36d91204d7e578001f6a545d7501e65d209554def5a3c8b7583825_bw.jpg,blackwhite,-3.523808,1.428572,-1.928838951,2.200374532,LVHA
541,vamo24,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_circblurext.jpg,circularblurringext,3.619824,-0.174216,1.441947566,1.38576779,HVLA
542,vamo24,482_a1cd28915c5044c018195ab0fff10dcc95e385246b045a7cd4463ff7_circblurint.jpg,circularblurringint,-3.361852,-1.555612,-3.398876404,2.209737828,LVLA
543,vamo24,347_27f0e47c2722605b950ccf9fa900f78271e4c3c874064ab5dacac160_blur.jpg,blurring,1.838948,0.3097172,0.496254682,0.215355805,HVHA
544,vamo24,915_dc9fd40a3b5d64a180833a7bac86e7556c24f681f473fe255e41f936_blur.jpg,blurring,-3.09294,-0.918696,-1.54494382,0.767790262,LVLA
545,vamo24,411_adfd0d5782129756321ff671d0cfb712528504c66c863df11aabd1e7_edges.jpg,edges,-3.392332,-1.369576,-3.576779026,3.014981273,LVLA
546,vamo24,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_blur.jpg,blurring,2.428484,0.0,0.617977528,-0.683520599,HVLA
547,vamo24,403_57ac47f43882fc031a6067b1a388c0b2cbe8708dcbd2ff1019932eff_circblurext.jpg,circularblurringext,-3.333332,-1.396824,0.926966292,-0.823970037,LVLA
548,vamo24,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_edges.jpg,edges,2.126984,0.0,-0.402621723,-0.393258427,HVLA
549,vamo24,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_orig.jpg,original,2.222224,0.0,0.692883895,-0.983146067,HVLA
550,vamo24,1039_d64da8480fc6e94dcdc513237d600570ae0b9fe48795ac6a8b2d29a7_bw.jpg,blackwhite,-2.507936,-1.142856,-3.717228464,2.97752809,LVLA
551,vamo24,293_3dfdfafc0c6a54b2da7453750ac281f7718c0b3337b0a74c4563d6bd_orig.jpg,original,-2.574524,2.632596,0.973782772,-0.852059925,LVHA
552,vamo24,28_6318543b74eeb646a1735477ebc023fdc9ac3849bc0db1957c272a26_blur.jpg,blurring,2.811244,-0.74584,-0.215355805,-0.449438202,HVLA
553,vamo24,860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_circblurint.jpg,circularblurringint,1.955092,0.3097172,0.365168539,-0.814606742,HVHA
554,vamo24,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_circblurint.jpg,circularblurringint,-2.380952,-0.832364,-0.571161049,-0.58988764,LVLA
555,vamo24,508_a7a9519cdc7aad6844030f4e6cd96cffd1b9c49b71e20ea52789bda2_edges.jpg,edges,-3.000388,-1.29694,-1.610486891,1.573033708,LVLA
556,vamo24,759_95e1c46ed9a337414d5c8eada8fa8b9632e18751f5ce6ed587806e91_circblurint.jpg,circularblurringint,2.126984,0.0,0.402621723,0.037453184,HVLA
557,vamo24,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_orig.jpg,original,-2.380952,-0.832364,-0.898876404,0.112359551,LVLA
558,vamo24,736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_blur.jpg,blurring,3.650792,-0.03174604,0.505617978,-0.814606742,HVLA
559,vamo24,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_orig.jpg,original,-1.015872,2.095236,-0.468164794,-0.402621723,LVHA
560,vamo24,410_9633c4ff6e8888fcfca59a60ca86e9606d3e0736500a254101bdf295_orig.jpg,original,-0.3677892,2.981028,-2.322097378,1.367041199,LVHA
561,vamo24,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_circblurint.jpg,circularblurringint,-1.327432,-0.442476,-1.086142322,-1.310861423,LVLA
562,vamo24,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_circblurext.jpg,circularblurringext,3.088264,1.21538,-0.131086142,0.617977528,HVHA
563,vamo24,267_792043debad81ce271cec5b3c3bd9d264efc13f362bec9c7a3f72fe7_edges.jpg,edges,1.980616,0.2107036,-0.505617978,-0.327715356,HVHA
564,vamo24,353_44e285740cb41818482ac93fc5fbd72c18029444a1d7506c9fc053e7_edges.jpg,edges,-3.232676,-0.87108,-2.237827715,1.43258427,LVLA
565,vamo24,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_circblurint.jpg,circularblurringint,2.158732,-0.2539684,0.580524345,-0.823970037,HVLA
566,vamo24,172_c641c6c56ca6b594b773084e1363c852abdb65f988d7ff802ee503f2_bw.jpg,blackwhite,0.379572,0.01725328,0.402621723,-1.11423221,HVHA
567,vamo24,394_8e3a0cb945144d53bd1ace04b6256237ed9dcbbd9cb83f8a4886b0e6_orig.jpg,original,-2.593884,2.651956,-0.440074906,-0.346441948,LVHA
568,vamo24,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_blur.jpg,blurring,-0.561364,1.142084,-0.440074906,-0.337078652,LVHA
569,vamo24,824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_blur.jpg,blurring,-3.645176,-1.432784,-3.679775281,2.986891386,LVLA
570,vamo24,414_0187bdf7007109b487865b6a9d388997a6817acf052a6a7cdd5b39d9_circblurext.jpg,circularblurringext,-2.786708,-1.133056,-3.61423221,3.005617978,LVLA
571,vamo24,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_bw.jpg,blackwhite,3.619824,-0.174216,2.602996255,2.415730337,HVLA
572,vamo24,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_bw.jpg,blackwhite,2.910052,0.3439152,1.441947566,0.346441948,HVHA
573,vamo24,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_circblurext.jpg,circularblurringext,-3.777776,-0.571428,-0.79588015,0.833333333,LVLA
574,vamo24,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_circblurext.jpg,circularblurringext,2.018292,0.0,0.037453184,-0.252808989,HVLA
575,vamo24,361_b5541309527dc3c2422f45a95ebb0ed32005e6fe10d0489a1ff1fbdc_orig.jpg,original,-3.987612,-0.2516452,-3.717228464,3.464419476,LVLA
576,vamo24,258_d26019382777d2159a974a7654923e71598135ce2cd710cea1f92865_circblurext.jpg,circularblurringext,3.497684,-0.61104,0.646067416,-1.123595506,HVLA
577,vamo24,242_85283f6935a89812ab229dcad9ba184529c9242ac3106d768ecf3ab3_blur.jpg,blurring,2.14918,-0.2949852,-0.280898876,-0.421348315,HVLA
578,vamo24,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_circblurint.jpg,circularblurringint,1.432444,-0.01935732,1.451310861,0.496254682,HVLA
579,vamo24,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_bw.jpg,blackwhite,1.819588,0.116144,0.805243446,0.833333333,HVHA
580,vamo24,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_circblurint.jpg,circularblurringint,2.910052,0.3439152,-0.308988764,-0.365168539,HVHA
581,vamo24,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_blur.jpg,blurring,3.157348,0.483092,0.599250936,0.337078652,HVHA
582,vamo24,440_9bf7e8609729bf888835168834da6c3ff30b75d0d4f36e2ee6918bcc_circblurext.jpg,circularblurringext,-2.284164,2.710028,0.674157303,-0.018726592,LVHA
583,vamo24,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_edges.jpg,edges,-0.95238,2.095236,-0.664794007,-0.299625468,LVHA
584,vamo24,692_7d7eaf20e6de8956f0fca7500ace97a8599aa8b605a7d690cdb28724_circblurint.jpg,circularblurringint,-2.063492,-1.26984,-0.936329588,-0.280898876,LVLA
585,vamo24,494_5c6c3b85a2734a43c24bfe337d42ffcc82b7347227804d01c784cef4_bw.jpg,blackwhite,0.03871468,0.0,-0.814606742,0.149812734,Neutral
586,vamo24,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_blur.jpg,blurring,2.651956,0.0,0.823970037,-1.11423221,HVLA
587,vamo24,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_edges.jpg,edges,2.222224,0.0,-0.346441948,-0.514981273,HVLA
588,vamo24,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_circblurint.jpg,circularblurringint,2.018292,0.0,0.028089888,-0.880149813,HVLA
589,vamo24,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_blur.jpg,blurring,2.222224,0.0,-0.327715356,-0.505617978,HVLA
590,vamo24,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_bw.jpg,blackwhite,2.428484,0.0,0.692883895,0.093632959,HVLA
591,vamo24,112_b6a4ce721c2e42943d7d8b168751d74cd2f372b1cd4fed5a4404faec_blur.jpg,blurring,2.107036,0.505688,2.780898876,2.593632959,HVHA
592,vamo24,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_circblurint.jpg,circularblurringint,-3.174604,-1.374372,-0.720973783,-0.9082397,LVLA
593,vamo24,482_a1cd28915c5044c018195ab0fff10dcc95e385246b045a7cd4463ff7_orig.jpg,original,-3.361852,-1.555612,-3.717228464,2.865168539,LVLA
594,vamo24,347_27f0e47c2722605b950ccf9fa900f78271e4c3c874064ab5dacac160_circblurext.jpg,circularblurringext,1.838948,0.3097172,0.674157303,0.711610487,HVHA
595,vamo24,1228_557412d34d6a70b7c5d222e030aa485b351a4574e8ba1a3112d1d13d_orig.jpg,original,2.137444,0.703464,0.112359551,1.966292135,HVHA
596,vamo24,172_c641c6c56ca6b594b773084e1363c852abdb65f988d7ff802ee503f2_circblurext.jpg,circularblurringext,0.379572,0.01725328,-0.383895131,-0.421348315,HVHA
597,vamo24,293_3dfdfafc0c6a54b2da7453750ac281f7718c0b3337b0a74c4563d6bd_blur.jpg,blurring,-2.574524,2.632596,0.046816479,1.526217228,LVHA
598,vamo24,353_44e285740cb41818482ac93fc5fbd72c18029444a1d7506c9fc053e7_bw.jpg,blackwhite,-3.232676,-0.87108,-2.041198502,1.825842697,LVLA
599,vamo24,492_a1a4d288d3bc486c83c3b6a835c42891989f5ba781633932298a7676_edges.jpg,edges,3.406892,-0.44522,0.056179775,-0.814606742,HVLA
0,thko03,748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_circblurext.jpg,circularblurringext,-1.813112,3.307432,0.623130084,-0.39280695,LVHA
1,thko03,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_blur.jpg,blurring,2.018292,0.0,1.407270682,0.570729002,HVLA
2,thko03,748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_edges.jpg,edges,-1.813112,3.307432,-1.332908373,-1.343270634,LVHA
3,thko03,349_8809a67686d34844c915d7700e2ea72ad1c02ae232ae0d3cc0e458d4_circblurint.jpg,circularblurringint,-3.619048,-0.2857144,-1.332535762,-1.376211331,LVLA
4,thko03,242_85283f6935a89812ab229dcad9ba184529c9242ac3106d768ecf3ab3_blur.jpg,blurring,2.14918,-0.2949852,0.558967733,0.574266527,HVLA
5,thko03,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_edges.jpg,edges,2.126984,0.0,0.49647642,-0.414069815,HVLA
6,thko03,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_circblurint.jpg,circularblurringint,2.022756,0.463548,-0.386000501,-1.353628323,HVHA
7,thko03,403_57ac47f43882fc031a6067b1a388c0b2cbe8708dcbd2ff1019932eff_orig.jpg,original,-3.333332,-1.396824,0.354193641,0.03109364,LVLA
8,thko03,403_57ac47f43882fc031a6067b1a388c0b2cbe8708dcbd2ff1019932eff_edges.jpg,edges,-3.333332,-1.396824,-0.359252472,-0.321102071,LVLA
9,thko03,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_circblurint.jpg,circularblurringint,3.102584,0.354334,0.389495735,-1.062290606,HVHA
10,thko03,394_8e3a0cb945144d53bd1ace04b6256237ed9dcbbd9cb83f8a4886b0e6_circblurext.jpg,circularblurringext,-2.593884,2.651956,-0.435252672,-0.452796279,LVHA
11,thko03,369_98db62a1bdabfd1bc551180da6658005b461585cd21614633cf76470_blur.jpg,blurring,2.190476,-0.03174604,-0.066518033,-0.230324277,HVLA
12,thko03,416_5eb54976bb41ce2a6d129ef985f792e716f010fb9b69b15f50f5d2db_bw.jpg,blackwhite,-2.58766,2.602972,-0.467856189,-0.396647364,LVHA
13,thko03,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_blur.jpg,blurring,2.428484,0.0,-0.227602841,-0.205495313,HVLA
14,thko03,293_3dfdfafc0c6a54b2da7453750ac281f7718c0b3337b0a74c4563d6bd_circblurext.jpg,circularblurringext,-2.574524,2.632596,-1.300207702,-1.278853399,LVHA
15,thko03,915_dc9fd40a3b5d64a180833a7bac86e7556c24f681f473fe255e41f936_circblurint.jpg,circularblurringint,-3.09294,-0.918696,-1.253472375,-1.07507027,LVLA
16,thko03,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_orig.jpg,original,2.428484,0.0,-0.331050573,0.633695795,HVLA
17,thko03,369_98db62a1bdabfd1bc551180da6658005b461585cd21614633cf76470_bw.jpg,blackwhite,2.190476,-0.03174604,0.244293784,-0.484866024,HVLA
18,thko03,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_edges.jpg,edges,3.174604,0.3174604,-0.444827419,-0.359631942,HVHA
19,thko03,60_ad52063167538de24f94d7dfd04808cb94cf8f426c40871d2f126505_edges.jpg,edges,2.158732,0.0,-0.549255828,-0.448730697,HVLA
20,thko03,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_orig.jpg,original,2.910052,0.3439152,0.129291663,-0.405227718,HVHA
21,thko03,267_792043debad81ce271cec5b3c3bd9d264efc13f362bec9c7a3f72fe7_blur.jpg,blurring,1.980616,0.2107036,-0.431588276,-0.379939276,HVHA
22,thko03,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_circblurext.jpg,circularblurringext,3.102584,0.354334,-1.35435183,0.429417757,HVHA
23,thko03,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_blur.jpg,blurring,3.428572,-0.476192,-0.432515234,-0.395663258,HVLA
24,thko03,855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_edges.jpg,edges,2.69484,0.2143624,-0.416844972,-0.420297916,HVHA
25,thko03,172_c641c6c56ca6b594b773084e1363c852abdb65f988d7ff802ee503f2_circblurint.jpg,circularblurringint,0.379572,0.01725328,-0.153754874,0.923714513,HVHA
26,thko03,915_dc9fd40a3b5d64a180833a7bac86e7556c24f681f473fe255e41f936_blur.jpg,blurring,-3.09294,-0.918696,-1.0501853,0.360458317,LVLA
27,thko03,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_orig.jpg,original,3.5873,-0.444444,0.410574581,1.382518297,HVLA
28,thko03,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_edges.jpg,edges,-1.327432,-0.442476,-0.568781363,-0.335710504,LVLA
29,thko03,986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_circblurext.jpg,circularblurringext,-3.906316,-0.60496,-1.183183649,-1.039475573,LVLA
30,thko03,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_circblurext.jpg,circularblurringext,2.022756,0.463548,-0.085000027,0.319349882,HVHA
31,thko03,380_34772591c787182a37724027eac6948ebc9d4064f6a601d23b923b8e_orig.jpg,original,2.222224,-0.063492,-0.273210047,0.338802266,HVLA
32,thko03,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_circblurint.jpg,circularblurringint,2.022756,0.505688,0.061894678,1.136988951,HVHA
33,thko03,460_e06b3af7ff2f2bfb5f9b6e3d5dc25b9aaa40b84823fac8fd934621bd_blur.jpg,blurring,-3.430992,-1.607468,-0.482080581,-0.401028408,LVLA
34,thko03,440_9bf7e8609729bf888835168834da6c3ff30b75d0d4f36e2ee6918bcc_bw.jpg,blackwhite,-2.284164,2.710028,-0.999965025,-0.262160855,LVHA
35,thko03,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_orig.jpg,original,3.63918,-0.42586,-0.424912128,-0.291063402,HVLA
36,thko03,414_0187bdf7007109b487865b6a9d388997a6817acf052a6a7cdd5b39d9_edges.jpg,edges,-2.786708,-1.133056,-0.537475129,-0.427017498,LVLA
37,thko03,1039_d64da8480fc6e94dcdc513237d600570ae0b9fe48795ac6a8b2d29a7_bw.jpg,blackwhite,-2.507936,-1.142856,-1.208762408,-1.02088271,LVLA
38,thko03,60_ad52063167538de24f94d7dfd04808cb94cf8f426c40871d2f126505_blur.jpg,blurring,2.158732,0.0,-0.559607802,-0.420222479,HVLA
39,thko03,500_3b520c7f352afa1a9f8c07e56cc0588cdc04d25ff6e7b602b5e280cb_circblurext.jpg,circularblurringext,-0.8328,3.11766,-0.350464096,-1.179680414,LVHA
40,thko03,411_adfd0d5782129756321ff671d0cfb712528504c66c863df11aabd1e7_bw.jpg,blackwhite,-3.392332,-1.369576,-2.160148478,-2.089466566,LVLA
41,thko03,347_27f0e47c2722605b950ccf9fa900f78271e4c3c874064ab5dacac160_circblurint.jpg,circularblurringint,1.838948,0.3097172,0.17522919,0.538091195,HVHA
42,thko03,492_a1a4d288d3bc486c83c3b6a835c42891989f5ba781633932298a7676_orig.jpg,original,3.406892,-0.44522,0.5810364,0.963789693,HVLA
43,thko03,379_eeaa6d9bf5a4ef205dc48bc505cf3a7f24ea86e99af9b371e03602a7_circblurint.jpg,circularblurringint,-0.3926308,2.88936,-0.507795355,-0.406985622,LVHA
44,thko03,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_bw.jpg,blackwhite,-0.03174604,0.190476,1.102073184,1.680030394,LVHA
45,thko03,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_circblurint.jpg,circularblurringint,2.428484,0.0,-1.172742522,-1.131986125,HVLA
46,thko03,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_bw.jpg,blackwhite,3.04762,-0.444444,-0.358576971,-0.435542989,HVLA
47,thko03,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_circblurext.jpg,circularblurringext,-0.561364,1.142084,-0.581774765,-0.263713022,LVHA
48,thko03,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_blur.jpg,blurring,-0.95238,2.095236,-0.501801566,-0.367221332,LVHA
49,thko03,1225_59c67a821456f2cce3e5acf66d7f00076bd02caffc984c1eb0df794e_blur.jpg,blurring,-0.444444,3.809524,-0.472975599,-0.379550662,LVHA
50,thko03,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_edges.jpg,edges,-3.777776,-0.571428,-0.526581382,-0.383400221,LVLA
51,thko03,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_orig.jpg,original,2.022756,0.505688,1.880630322,2.13616189,HVHA
52,thko03,293_3dfdfafc0c6a54b2da7453750ac281f7718c0b3337b0a74c4563d6bd_orig.jpg,original,-2.574524,2.632596,-1.228646839,-0.544761629,LVHA
53,thko03,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_blur.jpg,blurring,2.910052,0.3439152,-0.372491615,-0.29323735,HVHA
54,thko03,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_edges.jpg,edges,2.022756,0.463548,-2.135165211,0.445229748,HVHA
55,thko03,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_blur.jpg,blurring,2.158732,-0.2539684,1.96660874,2.251908092,HVLA
56,thko03,353_44e285740cb41818482ac93fc5fbd72c18029444a1d7506c9fc053e7_blur.jpg,blurring,-3.232676,-0.87108,1.317182105,1.521472717,LVLA
57,thko03,449_9c1e990a3480e5b51430fe76b0188e69ba2468fd6a866b88b2d0dd75_blur.jpg,blurring,0.095238,0.03174604,-0.38791385,-0.526831695,HVHA
58,thko03,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_circblurext.jpg,circularblurringext,-0.95238,2.095236,-0.441313897,-0.361570437,LVHA
59,thko03,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_blur.jpg,blurring,3.5873,-0.444444,0.359295906,1.14065106,HVLA
60,thko03,28_6318543b74eeb646a1735477ebc023fdc9ac3849bc0db1957c272a26_circblurext.jpg,circularblurringext,2.811244,-0.74584,-0.686544926,-0.416887262,HVLA
61,thko03,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_edges.jpg,edges,-3.174604,-1.374372,-0.506277477,-0.524727468,LVLA
62,thko03,468_8b69b13120daebadd8a4a3166e1419f2404395cba231307a4efa9fde_edges.jpg,edges,2.031744,0.2539684,-0.664415681,-0.415665416,HVHA
63,thko03,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_circblurext.jpg,circularblurringext,3.5873,-0.444444,1.382445146,1.71903003,HVLA
64,thko03,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_orig.jpg,original,-0.95238,2.095236,-0.371420642,-0.376788079,LVHA
65,thko03,440_dc6413e2b65369ee2587f4d85621742fe4ca87392d0a8ad2ea7d94e3_orig.jpg,original,-3.016216,1.69404,1.502436377,1.259703904,LVHA
66,thko03,236_f645730e1eb06155418c9a571329cc7fa320654fcaaedf1048b5cc11_orig.jpg,original,2.253968,0.0,2.077477844,2.096590764,HVLA
