valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
1.479400749,2.1064,-2.368913858,2.8825,0,210,210,450,1,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_orig.jpg,2.428484,0.0,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-0.973782772,2.9598,-0.337078652,3.7578,0,211,211,178,1,368_6507b94d7d0199f14efd3706db30c9c44b96085f84e9cc7792e3e0ae_circblurint.jpg,1.959544,0.400336,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.275280899,1.92,0.31835206,2.6471,0,212,212,169,1,365_45a719cabbc9aa308c4fcb30d529489c6966ac4073874af84f665c61_bw.jpg,2.507936,-1.968252,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.782771536,1.3424,1.395131086,2.0621,0,213,213,273,1,434_ba36d91204d7e578001f6a545d7501e65d209554def5a3c8b7583825_blur.jpg,-3.523808,1.428572,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.739700375,2.1297,-1.75093633,3.1216,0,214,214,60,1,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_orig.jpg,2.222224,0.0,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.805243446,54.0537,-3.56741573,53.13,0,215,215,427,1,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_bw.jpg,1.819588,0.116144,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
1.001872659,3.4408,-3.024344569,2.5504,0,216,216,75,1,236_f645730e1eb06155418c9a571329cc7fa320654fcaaedf1048b5cc11_blur.jpg,2.253968,0.0,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.893258427,1.2538,0.674157303,1.8617,0,217,217,268,1,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_circblurint.jpg,3.102584,0.354334,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-1.488764045,3.5038,0.421348315,4.0706,0,218,218,18,1,48_2cc936b2483ab2944c9158e163342b874ef6c1492fd8fca08c0e096e_orig.jpg,-1.264224,-0.779604,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.640449438,2.1743,-0.674157303,2.9417,0,219,219,113,1,293_3dfdfafc0c6a54b2da7453750ac281f7718c0b3337b0a74c4563d6bd_circblurext.jpg,-2.574524,2.632596,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.443820225,2.8416,-0.561797753,3.6735,0,220,220,554,1,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_edges.jpg,-3.174604,-1.374372,edges,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.911985019,1.1973,-0.009363296,1.8293,0,221,221,200,1,380_34772591c787182a37724027eac6948ebc9d4064f6a601d23b923b8e_edges.jpg,2.222224,-0.063492,edges,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.277153558,1.1641,0.205992509,1.8599,0,222,222,392,1,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_edges.jpg,2.58766,0.0918696,edges,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
2.088014981,1.4458,-3.689138577,2.3898,0,223,223,119,1,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_circblurext.jpg,3.157348,0.483092,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-1.816479401,1.5366,0.608614232,2.4088,0,224,224,439,1,700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_bw.jpg,0.0,0.0,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
