img_name,am,arousal
498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_orig.jpg,-0.44444399999999995,-0.3688924615384615
500_3b520c7f352afa1a9f8c07e56cc0588cdc04d25ff6e7b602b5e280cb_orig.jpg,3.11766,0.06028111261538459
508_a7a9519cdc7aad6844030f4e6cd96cffd1b9c49b71e20ea52789bda2_orig.jpg,-1.2969399999999998,-1.116131255153846
59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_orig.jpg,0.505688,0.8760454815384615
60_ad52063167538de24f94d7dfd04808cb94cf8f426c40871d2f126505_orig.jpg,0.0,0.19270935923076923
616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_orig.jpg,-0.832364,-0.4826055712307692
620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_orig.jpg,1.142084,-0.46338631153846155
640_0ddb4981a5f5842ed5b4f7ef941be53779189df5e718b1fc5475ad80_orig.jpg,-1.873016,-0.4799907047692307
646_577760d718dab44c6f04d77408c5644a120065ce07a9503957d0850a_orig.jpg,2.61324,-0.2965249947692307
663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_orig.jpg,0.09186959999999998,-0.5496905416153847
683_a004ad18331da968da5debdd15e1447dd7748750af0bc6c57b844200_orig.jpg,2.466524,-0.17357853369230766
686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_orig.jpg,3.650792,1.2967743023076923
687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_orig.jpg,-0.42586,0.06286903638461538
692_7d7eaf20e6de8956f0fca7500ace97a8599aa8b605a7d690cdb28724_orig.jpg,-1.26984,-0.8305588303846154
692_e3e3bf88684fbbcdb9849a4147f9e2fcd39b0f083554a829aca4e9fa_orig.jpg,3.1358880000000005,0.17280139838461545
694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_orig.jpg,0.116144,-0.2711699976923077
694_f80f33613b268beffd6c044537cf3b44a84683d6e889bc37b8e9c34b_orig.jpg,3.34728,0.9840436615384616
700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_orig.jpg,0.0,-0.08485861830769233
709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_orig.jpg,-0.019357320000000004,1.1227864304615385
716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_orig.jpg,0.0,-0.4934545993076923
720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_orig.jpg,-0.2539684,0.5163170356923077
736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_orig.jpg,-0.03174604,0.005959444384615427
741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_orig.jpg,0.448584,-0.12897776584615384
748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_orig.jpg,3.3074319999999995,0.4897516397692308
759_95e1c46ed9a337414d5c8eada8fa8b9632e18751f5ce6ed587806e91_orig.jpg,0.0,0.48944457076923076
818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_orig.jpg,0.6194360000000001,-0.5832921613076925
824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_orig.jpg,-1.432784,0.585225033
82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_orig.jpg,0.505688,1.4030875592307692
854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_orig.jpg,1.21538,0.4577068245384615
855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_orig.jpg,0.2143624,-0.8569831048461538
858_2f6539ee36aba48c38dc716d4f7c3ae93367d6ddf23ab41745d4172c_orig.jpg,0.176752,-0.5146019881538462
860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_orig.jpg,0.3097172,0.3101893021538462
877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_orig.jpg,0.3174604,0.43842635599999996
915_dc9fd40a3b5d64a180833a7bac86e7556c24f681f473fe255e41f936_orig.jpg,-0.918696,-0.376963472
92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_orig.jpg,0.0,-0.3406541777692308
986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_orig.jpg,-0.60496,-0.21426472276923084
