n200,valence
-7.937786151497635,1.144981657
-14.072273371911027,-0.684356853
-7.950293698935846,0.71067827
11.667777849267091,0.987053153
4.066795691925906,-0.223732048
-5.393806993872637,-1.987267014
-8.02513690760912,-0.552749766
-11.363991225806167,0.855446066
-3.1307121788554926,-1.803017092
-1.6799243975514273,-0.421142679
20.9233112398721,1.184463783
8.789216805317135,2.013588432
-1.9864445089231526,-0.947571027
-10.072319359947016,1.01337457
-0.9769389844395895,-3.013802293
-7.997186918720671,1.552963627
-16.819630140473198,-3.55339135
-8.04080262275787,-2.855873789
-3.1335711363882766,1.039695988
-0.94460954992501,2.105713393
-4.162469306102917,2.158356227
-1.387192242419857,-3.198052215
5.003096869612621,1.237106618
-0.6577562811968201,-0.763321105
-16.80504552082378,-3.566552059
-22.189447663548304,1.131820949
-2.8951204712894505,1.01337457
0.14498287232691887,1.460838666
-4.835921688813926,-1.092338822
-9.269274617659198,-0.934410318
-2.6423723623896898,2.039909849
-16.944732254906054,1.605606462
-15.526213572969572,0.276374883
4.469376735503058,1.592445753
-6.8023831939743165,-3.171730798
-10.382401334602404,-1.684570714
-15.694017264679232,-1.144981657
-0.33447683420180574,-3.829766233
-7.269102209895611,-3.342820011
-9.774715966253337,-2.092552684
1.0680497544688787,0.842285357
-11.651248520762874,1.197624492
-25.998782614872283,-1.144981657
-6.927724029004458,-3.44810568
-10.00902419208454,-1.092338822
-11.151816189364437,2.23732048
-15.62752752681476,-2.105713393
-10.103609915191598,1.52664221
1.2697849127285188,-1.263428036
-7.473043527746844,1.052856696
-0.972884390202668,1.658249297
-1.3425709535245238,-0.250053465
-5.128376347842199,0.671196144
-16.040302077816712,0.750160396
4.996460962246436,1.342392288
7.292771360978245,-2.02674914
4.588672381484704,-0.934410318
-25.062401271925193,1.566124336
-12.344689151512952,0.039482126
-5.662908392340833,1.552963627
5.590283660149264,-2.697945284
-8.105268222727268,1.381874414
-12.76124571035856,2.421570402
-9.892593169681996,-0.868606774
2.7432036835578795,1.684570714
-21.997232564586604,0.894928192
-15.046751698187208,0.197410631
-0.6864718039828768,-2.513695362
-15.105840167309385,1.750374258
-14.125752601174732,1.460838666
-1.0431725350480359,1.289749453
-2.488167575594667,-0.631714018
-0.08053214578990404,1.171303075
-6.4608120644382545,-1.82933851
-3.305822781416817,2.184677645
-11.397529514364809,1.171303075
-12.479151031664395,-1.276588744
-3.2258205863901592,2.250481188
-29.943817658182585,0.157928504
-7.525254213445259,0.223732048
-13.63264623619279,-1.592445753
-9.883366238866895,1.066017405
-4.967324030910992,1.395035123
-28.209259656325617,-1.631927879
-11.026463746619745,-1.447677957
-11.6046165189666,-1.763534966
-10.838131130499047,0.437734368
-11.963257595105835,2.282303371
-1.0968980856576254,0.503277154
-7.654694603818683,-2.661516425
-12.713306716177609,1.495787088
-23.162937644270784,1.720505618
-1.1509985618289227,-1.687734225
-10.877397102673678,-2.315074763
-5.171667594783076,3.246723132
-8.378318768175875,1.542603568
-14.002802222797953,1.327247477
-12.855405843574747,-3.401216943
2.6605650229523747,2.787922206
-8.26665485880682,1.074438774
-3.466766005291403,0.933989336
-1.1386278531785983,0.334737542
-10.037758511319968,0.503277154
-15.126074860135674,2.141853933
-11.71762973969947,-1.566011093
-7.717261124337092,-2.258895131
-22.930110037564383,1.299157303
4.009618876137829,1.739231924
-7.886435724328778,-2.296348457
1.726322266339699,-2.33380107
-8.811470541420327,1.692415445
-7.47067840404407,0.756085857
-28.19375882455921,-2.436797896
-16.95978123310398,0.643726592
-3.88445220058394,-2.258895131
-4.096721362512241,1.477060782
-10.998483638517273,-2.801965864
-18.770093405026106,-2.361891243
-2.7495489304682463,-0.423688567
-8.697054614130082,3.677435314
-10.834961401516885,0.362827715
-11.413802218401479,-2.54915716
-10.11900945541872,-0.442414873
-0.4957178003536253,-0.255148955
-7.968134538953947,-2.427434028
-6.017592471814043,1.636236527
-17.939948920509377,-1.659644052
-16.779148221069235,1.711143179
-21.18832109315586,-3.316947137
-10.862543342614218,-0.545411699
-0.3713624226866255,3.218632959
-16.744155538729792,1.832864883
-3.8332933382312127,1.477060782
-7.657804849270826,-0.573501873
-11.466917258098304,-3.513576922
-4.284572206171052,0.306648797
-6.796407686068372,-2.399344569
-18.15690458947941,-3.925561369
-1.6887756757957175,-3.176497699
-12.507271624577836,-3.569756554
-18.655897584907077,0.447098236
-18.164377549887302,-0.348781914
-4.058140878051255,-0.367509649
7.621010961276124,-2.886235669
-15.893194560094875,-2.315074763
-10.88448926425021,1.88904523
-17.176383876839367,-3.223314178
-7.402958869594267,2.282303371
-7.355537134179264,-2.427434028
9.512339885153006,1.739231924
-9.61273637218829,2.1512178
-20.88483932324254,-0.554775567
-19.761333151385276,-0.395598394
-12.942946593904965,1.898409097
-3.9670458140454365,0.615636418
-5.376307330063356,-3.682115819
-7.538223636254878,-3.260767505
-21.04671538788491,1.392790262
-45.872120395615944,1.149345427
-13.34491195504848,2.937734082
-23.049447072820083,-3.906835063
-9.223288855961004,1.570693741
-4.83777328884204,3.462079223
-5.881249609463633,-2.361891243
-23.484605679004016,1.345973783
-9.543968673872582,-0.330055608
-2.573972748842795,2.46020685
7.067044546484423,-2.30571161
-25.966898783661687,1.673689139
-7.583172540114207,1.879681362
-9.38676379242116,1.523877262
-0.6748584214886101,-0.27387669
-20.165720848097003,0.737359551
-13.52378249927613,-2.418070875
-11.999275203254282,2.46020685
-11.021472379739906,1.448970609
-10.034582169951063,-0.592228179
4.393495867253956,-0.208332476
-2.5867876410271737,1.083801212
-14.396287591269166,2.0201308
-11.850744074863242,-0.49859522
-9.854644358522606,1.551966006
-7.8559572682752465,2.057584841
-18.167212693450804,-0.49859522
-7.800725462216002,-3.513576922
2.289572779354096,-1.678370358
-7.861675452702967,-0.049937578
-2.1824961362538526,2.334581773
-6.113108133685501,-0.074906367
-11.624739238085388,-0.686641698
2.900126972060327,0.88639201
-8.631499654703111,1.91011236
-13.013813634662775,-3.882646692
-2.1295299682741318,1.697877653
-10.777496425402422,3.233458177
-4.27603028006014,1.935081149
-12.158116025365192,-3.096129838
-6.147781600260595,2.821473159
-6.7311835471212405,0.998751561
-15.660500684039583,2.646691635
-2.3125920119280505,0.337078652
-1.4082462660810011,3.245942572
4.575788652916858,0.911360799
-18.65888331207807,-0.087390762
-9.245628840302103,-3.083645443
-21.937394810040445,0.337078652
-5.706109254426079,1.210986267
-14.408103981378074,-3.270911361
-3.2341039621946983,1.598002497
-6.002617980478376,3.258426966
-5.635566538473471,0.024968789
8.557362933352852,0.374531835
-13.94866598522424,-3.021223471
-10.468748515891951,2.696629213
-12.88019264035061,-3.707865169
-9.385867939772348,-2.147315855
-20.14821172859493,1.248439451
-9.107168349118297,1.585518102
-15.62610156266162,2.784019975
-9.94115552189797,-3.04619226
-9.097006470443999,1.086142322
-8.745385492528957,-0.736579276
4.975162867053255,3.595505618
-16.813181509384638,-1.086142322
-3.170358409815866,1.248439451
-6.029274993234482,-3.470661673
-6.068504754026272,0.099875156
-25.636783043664252,1.323345818
-4.356765842010799,1.935081149
2.1912349108140736,0.811485643
-2.139962810599712,-3.570536829
-3.5936169795957817,-1.111111111
-2.0362371218034445,-1.210986267
-19.180941030046775,-3.670411985
-11.536384552797381,-3.358302122
-10.030020120658445,-3.79525593
-18.661027045571903,1.460674157
-15.518404084406571,-0.049937578
-13.862998899382632,-0.736579276
-15.60980796787639,-2.784019975
-9.468155121395228,-0.037453184
-11.97374185380248,2.209737828
-11.678899539355818,-2.009987516
-9.16861064431261,1.560549313
-10.017409392364222,-3.29588015
-8.237189672476662,3.433208489
8.04449181549899,3.470661673
-9.382593082807704,-0.037453184
-5.014243589716656,0.973782772
-4.235529320693755,-1.947565543
-19.399418088365252,-0.287141074
-1.124729676831627,0.424469413
-1.0714371790419532,1.198501873
-15.661488133442939,2.858926342
-13.064061869919488,-3.420724095
-11.376045159859613,-0.13732834
-19.15975479248879,-0.012484395
-13.438784962804082,1.198501873
-8.645655962383728,0.074906367
-9.422208204129186,-0.062421973
-3.7184011689620626,-0.786516854
-13.479331140892542,1.073657928
-7.868837031201248,2.459425718
-10.283168905800869,0.024968789
-3.6136494826499503,1.885143571
-6.831752834630964,-1.235955056
-13.055581488924119,3.657927591
-9.362976524097807,2.059925094
-18.483642557700144,0.436953808
-17.54388096862897,1.760299625
-6.889119650226391,0.037453184
-5.8634021590456,0.811485643
-3.0676688623357933,-0.998751561
-5.907176723591179,1.148564295
-9.060370530665795,-0.998751561
-10.791512264835232,-0.099875156
-6.116435066400949,-1.598002497
7.92718532590984,-2.986891386
-7.6352547907240655,0.102996255
-41.89512414987618,0.449438202
-7.710936126246833,0.346441948
-21.212492805945427,0.739700375
-11.184178026223774,-0.009363296
-11.346764272916452,-1.22659176
-2.1389445817116486,-3.979400749
-13.446704452113092,0.758426966
-11.474426321802222,0.47752809
-6.8231628320869016,1.535580524
-18.88724723237159,-3.473782772
-14.319596679863357,2.18164794
-17.313778421516858,-2.509363296
-9.212434264667468,1.020599251
-5.0842241246109285,1.423220974
-20.907224333188076,-2.668539326
-8.552890485546273,1.292134831
-6.761903721922913,-1.488764045
-9.848795893993064,-0.711610487
-13.586957958270835,1.947565543
-17.368295566891813,-1.11423221
-10.101411551809296,1.610486891
-9.980574428827,-1.694756554
-6.5219586376922765,0.945692884
-17.595611370979935,1.189138577
-28.469012560406835,-3.745318352
-17.692718477685737,0.205992509
-12.384370638420801,-3.258426966
-20.515684929910755,1.395131086
-7.8355520639937835,-1.900749064
-16.298094262496384,-0.692883895
-21.058020992572697,0.421348315
-17.30498570510209,-3.174157303
-6.271734819264252,0.31835206
-18.079236785061944,-0.074906367
-10.81600107172276,1.207865169
-23.896257945247726,-3.77340824
-18.959251356465096,-2.509363296
-7.4365114120718925,1.610486891
-18.33573555245306,-2.106741573
-15.632217182106926,-2.284644195
-17.456794368476658,-1.104868914
2.487241114346227,0.131086142
-14.025714335657442,1.151685393
-18.591698556131323,-2.237827715
-23.51079319717751,-1.104868914
-7.752326044965096,-3.642322097
-7.60496540503021,-3.670411985
-4.690751985231674,-2.237827715
-15.096140162934025,0.337078652
-23.048660405144602,-3.230337079
-5.800449386996149,-3.801498127
-13.281762863769371,0.992509363
-8.97454087660871,0.842696629
-18.93144480841407,0.571161049
-5.65825931889312,-3.970037453
-13.247273177783532,0.290262172
-10.82311725503806,0.608614232
3.346499789464506,2.453183521
-16.940650202164875,-0.543071161
-14.243195457867323,2.256554307
-16.048722560823247,-3.417602996
-6.790797533417859,1.601123596
-9.555334806340557,2.397003745
-26.712523574812696,-1.441947566
-16.323460393768045,1.479400749
-1.7443474135325374,1.956928839
-14.14458200765299,0.655430712
-16.160284461561776,-1.11423221
-18.95051307183304,-2.125468165
-15.669763104850233,1.526217228
-15.278029146377419,-2.443820225
-7.362281712272455,2.368913858
-23.707936252333226,-2.368913858
-17.86293139125148,1.928838951
-6.012523870819075,-0.252808989
-4.54879133296329,-1.54494382
-19.67311346175057,2.284644195
-12.391634615462703,-2.81835206
-15.13705153859966,1.488764045
-14.886859647705387,0.842696629
-10.805724958954308,1.329588015
-22.103009391493412,2.144194757
-6.265662139360772,1.198501873
-18.77002353586022,2.509363296
-20.78727444282914,2.322097378
-21.906421596306465,-1.451310861
-14.196842380425108,-3.72659176
-16.80118238663157,1.956928839
-3.5848401803539165,-2.949438202
-13.737913950901824,0.777153558
-13.764036822991406,1.788389513
-25.209640913323422,0.486891386
-26.887399123072996,0.496254682
-21.702022325753866,1.882022472
-16.83701141328311,-3.632958801
-17.250092838886435,-1.329588015
-9.131745216881855,-1.554307116
-12.664721337280131,2.81835206
-6.156047627161406,-0.365168539
-11.44722233754376,2.303370787
-14.353633624363457,0.786516854
-6.574695379644406,-2.322097378
-8.441344789957995,0.692883895
-2.3106716451424476,1.207865169
-2.3752214602647297,-3.604868914
-0.8400674830941698,-0.084269663
-7.110301574944651,0.777153558
-14.31918788061834,1.282771536
-14.99502884029816,2.144194757
