n200,valence
-3.003009173311394,-0.43071161
-9.153144228490318,-0.131086142
-7.148070762972261,-0.074906367
-3.6597859266327326,-0.505617978
-17.36573608388339,-0.112359551
-19.77275276334696,1.104868914
-17.554664030103716,-1.647940075
-9.939783641237392,0.571161049
-18.627698147691426,-0.102996255
2.5750293658752876,-0.093632959
-0.8598067153917255,-1.039325843
-23.488015846409677,-0.093632959
-18.292039120073976,-0.786516854
-25.311953273626226,0.365168539
0.5304348989767613,-1.27340824
-9.760465232556465,-0.692883895
-16.903353500055882,-0.018726592
-15.94841379846867,-0.889513109
-15.66912505577054,-0.683520599
-27.07883260502844,-0.458801498
-21.460448939174103,-0.308988764
-10.338351817283755,0.065543071
-13.763394719918699,-0.496254682
-17.067780008179405,-0.833333333
-14.719820918479178,0.065543071
-20.506754407851115,-0.402621723
16.175770421724422,-1.207865169
-6.494328767255512,-0.945692884
10.502939371386459,-0.102996255
-12.651527958356768,-0.374531835
-6.825465371297959,0.177902622
-7.9861233649600685,0.664794007
-5.335363758531973,-1.507490637
-19.442769528466457,-0.355805243
-14.400623683151341,-0.833333333
-9.834984821173464,0.187265918
16.116730640405766,-0.63670412
-6.33148671617064,-1.245318352
-11.940046964748202,-0.224719101
-7.111482701464834,0.702247191
0.6394404056211722,-0.102996255
-2.5669764665376396,-0.121722846
-5.514540536730716,-0.346441948
-21.525656838881865,-0.458801498
8.408439594617326,-0.468164794
-12.19697040703382,-0.196629213
-8.9642212134371,-1.404494382
-15.244058310034474,0.009363296
1.8519195591719855,-0.47752809
-15.789103035387765,-0.112359551
-15.753823751140988,-0.898876404
-16.975785489773948,-0.365168539
-5.0923360572386525,0.149812734
-23.14397502993374,-0.308988764
-11.663442858169226,-0.440074906
1.0841417249720586,-0.131086142
-1.2052430205025912,-0.411985019
-0.7816737497460005,-0.308988764
-5.612849609853085,-0.374531835
-27.41077292650731,0.121722846
-13.06949991682014,-0.224719101
7.872859798093325,-1.526217228
-11.094023729416014,-0.374531835
-18.042809200675315,-0.674157303
15.288298706218718,-0.056179775
-15.482859867848703,-0.131086142
-9.960463315170891,-0.852059925
-8.718134181652186,0.777153558
-10.987955831104458,0.056179775
-9.682659659524889,0.140449438
-3.1839770840510226,-1.189138577
-6.767135867714437,-0.449438202
-2.5362043777816186,1.110810126
-17.102163072920582,-0.320536296
-0.05050116640328521,-0.387693255
-12.064684265792648,-0.440895566
2.114089766483135,-1.298658964
-10.14923720012977,-1.433878124
-1.77759716489662,0.883402735
5.0553991703894345,-0.579128765
-14.2310856176868,2.246965844
-8.346161390052174,-0.450313725
-14.515826514046626,-0.291862345
-19.376772377717376,-1.938052517
-11.785507239322516,1.925886633
2.993538139732715,-0.424438934
-12.767629819562071,-0.656769142
-5.828251406161727,1.043874905
-9.105371953220574,-0.350464096
-1.947598369621424,-0.330527088
-3.973222384425859,1.301667288
-9.484851924297946,-3.041006938
-4.283886873263142,-1.183183649
-2.717574752664021,-1.368349911
-12.207833750931522,-0.380357607
-13.302726682191402,1.332925518
-4.125059141823426,0.27309232
-5.6897767965931845,-1.300207702
-6.293838068178697,0.39434883
-4.9357339608987765,1.010016395
8.20594808678573,0.034520296
-19.775832119051497,-0.42540018
-5.511298820334043,0.720515448
-13.423097005840328,-1.94543617
-1.8400172384543185,1.641354222
-9.647882819034178,1.110810126
-1.2183047612773854,-0.320536296
-1.0423134761008368,-0.387693255
-6.7434242806583775,-0.354773132
8.17957561551507,-0.440895566
-5.866781065552507,-0.441313897
9.103197833807268,-1.298658964
9.860064110780186,-1.433878124
-1.6083150093547403,0.883402735
7.724928092669995,-0.579128765
-13.193419989049717,2.246965844
6.420173828675453,-0.450313725
-2.992464210371336,-0.291862345
-16.74946346320097,-1.938052517
-6.238529128285969,1.925886633
0.701981547892709,-0.424438934
12.536031998228637,-0.656769142
-13.63699590684281,1.458469348
-13.633454493333428,-1.546798878
-4.900352467611325,1.438831801
-24.15408756638623,0.905794865
-9.40875392336216,0.580095727
-6.748670292909075,-0.645669659
-4.025541371643924,3.652195163
-13.705268980068428,-0.330837978
-9.216067491684772,-0.421636346
-10.600291780844733,-0.085000027
4.469995864535366,-0.389166557
-13.065849879527699,-1.337686031
0.8453655645197289,0.902223051
-7.423607012645665,1.070477775
-4.1326104501961405,1.43725906
-15.336011095782974,-0.301184494
-14.774530991672588,-0.435252672
-7.181973081593364,-0.422621595
-11.991979865679559,-0.376375463
-5.815290068375102,-1.956920838
-7.591839206679551,-3.029626282
-22.309373472533217,3.447123895
-8.320664314757297,-0.383563667
-7.6963545606449575,1.150241809
0.5029514631621261,-0.355620081
-13.040585254703823,-0.446523602
-8.511551254284175,-0.417170721
-17.459606605137754,1.382445146
-6.496847018601179,-0.446688191
-2.230558392200008,-0.686544926
-12.063937723023257,-1.35435183
-9.242719858550261,2.225424091
-1.1875417164323439,-0.38697432
-5.860524792009108,0.664247663
-9.364802810134906,-0.390078655
-18.151634196958813,-0.991405244
-2.0745167726540643,-0.433266172
-17.980600314017263,-2.227956936
-6.265778992737302,0.856552981
-3.883773620655571,0.623130084
-10.119381497596274,-2.204533838
-7.689881022792651,0.705189223
-7.030471616758689,0.476977173
-2.8338930759376737,1.830260316
1.5143084956353217,-0.241639784
-14.47674922890521,0.63670412
-4.480312969542225,-1.029962547
-0.780182677221368,0.730337079
-19.256027134362686,1.629213483
-14.835591004549126,0.861423221
-9.527925350674172,-1.985018727
-7.275933639003219,-3.951310861
-12.950054507164316,-3.745318352
-28.472287314309842,-1.338951311
-10.920339907724808,2.265917603
-10.561466747657867,1.882022472
-28.73115544573692,1.479400749
-19.027044339808562,-3.576779026
-13.421072365841926,2.097378277
-16.046238677272232,-0.131086142
-9.368679718789027,-2.031835206
-9.866153082314638,1.891385768
-12.276625623267748,2.93071161
-19.528633083586552,-1.142322097
-11.519880887304074,-3.014981273
-13.592878377039638,1.38576779
-16.97770778726345,2.209737828
-20.1637817731221,0.168539326
-32.697266678819354,-3.951310861
-14.342028469192265,-3.923220974
-13.974030477313569,0.730337079
-0.35420598964493694,1.132958801
-20.446776186706234,-3.951310861
-28.840886570967015,0.880149813
-5.952577485686674,-0.720973783
-7.669021089101195,2.144194757
-7.949846124286024,1.235955056
-18.89562014839801,1.395131086
-15.651307248773858,0.458801498
-26.496310379206736,0.720973783
-13.781006819492715,0.945692884
-13.646493295558711,0.617977528
-18.808668294256268,1.357677903
-10.949695704304316,-0.009363296
-17.021819079729926,-0.458801498
-3.9369587722145583,1.404494382
-20.508568046902102,1.666666667
-20.16894234184653,0.627340824
-14.340802831487263,-1.001872659
-16.753218092334794,0.74906367
-21.9473059443504,0.486891386
-21.782816327374764,0.945692884
-13.92711447829836,-0.47752809
-7.701575283026443,1.526217228
-13.31461470042747,1.001872659
-8.813646546649125,0.280898876
-18.046255559910296,-2.228464419
-13.411562617830754,2.996254682
-19.9140169092254,0.786516854
-16.912920104179424,-3.923220974
-14.310898532538877,0.262172285
3.212484904397456,-0.973782772
-16.018664838713754,1.189138577
-13.598493004261105,2.865168539
-26.19340146960288,3.08988764
-7.268017995005613,-0.168539326
-17.187536022870244,-2.172284644
-12.697270455377618,0.365168539
-15.451722864592039,-0.290262172
-1.1705389419761927,1.245318352
-8.653315999937686,-3.951310861
1.0310630109069034,0.983146067
-24.06201452245711,0.786516854
-15.617956831065694,0.580524345
-14.012871639916225,0.177902622
-26.704800013922657,2.172284644
-12.28600438775671,1.413857678
-19.083081375663486,1.095505618
-23.07530912740167,0.926966292
-13.460568510844213,0.627340824
-9.358622621120029,-2.013108614
-6.841994658228596,-0.037453184
-3.741251221981156,1.301498127
-15.024803351776178,-0.973782772
-23.91519429637016,-0.327715356
-9.12043689977179,0.308988764
-11.898974703494538,1.367041199
-9.794679293235333,-2.996254682
-16.7179017153507,0.496254682
-10.234649420115241,2.631086142
-10.228047856848853,0.58988764
-19.015202410572446,-0.224719101
-24.925622975233207,1.872659176
-17.08879255808877,1.11423221
-12.965336185456218,-0.945692884
-18.8314977231202,0.880149813
-10.846590130622374,-2.97752809
-21.50249471619006,-1.413857678
-12.326175133373328,0.15917603
-3.1456690208232514,1.498127341
-11.578002484537746,2.481273408
-8.056422135893268,1.320224719
-18.7594017870068,1.741573034
-26.13765069558803,1.956928839
1.524457275671403,1.001872659
-15.388928761517041,1.52664221
-7.016758189573444,-0.829124648
-12.806769412286776,1.750374258
-4.0391843735582755,1.01337457
7.918323138266796,0.513267639
-6.517585501151978,0.368499844
-5.503779011088664,-3.237534341
10.860851920868628,-2.882195206
3.4231173222641784,-0.947571027
-8.029494995075623,1.026535279
-13.588411727077256,1.592445753
-8.302028486750377,-0.960731735
8.95172957499304,-2.869034498
-3.7058012898781736,-0.973892444
-14.785250479530104,-2.790070245
-3.294275648363551,1.987267014
6.917652698450572,1.658249297
-18.567767692283052,1.355552997
6.292720550404253,-2.355766858
-4.68186902266005,-1.01337457
19.377720016991088,1.816177801
-0.8558482941575188,1.842499219
-10.79458287162422,-1.763534966
-19.0346274863087,-3.369141428
5.116295957429634,-2.671623867
11.513930807783485,-0.960731735
-3.521127615767223,1.31607087
-4.940490171713837,-2.895355915
6.295449390478341,1.947784888
-6.816268401022216,0.868606774
9.104241350929867,1.552963627
-9.874892439231795,1.237106618
10.089288860392125,2.066231267
-8.469025904145212,0.71067827
0.07938734692057003,3.44810568
-2.276252696379068,0.210571339
6.177636536629395,0.473785513
-13.41837227514839,2.250481188
-5.444598932060265,2.105713393
-15.441153339814086,-0.789642522
-8.262051001816303,-0.631714018
-6.195938559751674,2.263641897
-4.022901266153432,-1.803017092
1.4493168848764981,-1.921463471
3.311314863242691,0.421142679
-17.89530831381413,1.579285044
8.997460713933021,-1.895142053
-4.688986387394084,0.934410318
-10.091071925292523,1.750374258
-4.116516506868229,1.513481501
-7.640651637053341,0.276374883
1.7379822425090288,-1.947784888
-18.743289063763473,0.381660552
-44.28514272044365,-0.987053153
-7.148435948585551,2.382088275
-11.75487005628615,-1.803017092
0.5075252503013723,-1.434517249
-4.261953279730347,1.789856384
-5.093702886662696,1.842499219
-4.776894000877612,1.631927879
-6.923714109914703,0.973892444
0.19362639450970995,-0.868606774
-1.5874981067209377,1.750374258
-27.32618553582201,-0.973892444
1.193964600120376,1.131820949
4.050530318229252,-3.777123398
-29.800250794251443,0.829124648
7.5302664144536395,-0.078964252
-16.38435836808425,1.302910162
-10.180220586709327,0.078964252
-7.353017853619447,-0.829124648
-15.046659752125391,0.802803231
-8.97834536194471,-0.855446066
-1.8952848323312774,1.223945909
-16.925980443072014,1.592445753
-0.46458828621331677,1.82933851
-15.153828053828462,0.973892444
-1.5106610203275659,0.776481814
-4.7294164311771505,2.092552684
-11.130092132338557,-2.803230954
-15.147104755349437,1.921463471
-18.359711127728254,1.026535279
-3.389168338284134,0.421142679
12.879092432290781,1.460838666
-10.527486624007722,0.973892444
-23.727855432830175,1.658249297
-10.977946630447462,1.72405284
-13.108092021503133,2.382088275
-16.156164353272267,1.513481501
-10.275941436489603,-3.44810568
-0.7320847456373115,1.816177801
1.465161060544597,-3.092766545
-8.83351251448393,0.81596394
0.7789147285241858,0.460624805
2.8139270063957955,-1.460838666
-2.670895832752758,1.460838666
-22.77205185939444,0.3026963
3.4537320079610385,1.381874414
4.102936787629571,0.40798197
-12.135151437217317,-1.01337457
-14.93871499962952,1.879681362
-7.360544693363866,-3.373127484
-7.3665398078843625,0.737359551
11.783092059738161,-2.324437917
-15.612761987356384,0.596910112
-0.2334168534664206,-0.217696343
-10.031320250709577,-1.875000143
-0.3342360116815147,-1.528557767
-13.894963629650157,-0.489231353
-2.5703997123491216,1.205524345
-16.878880693634244,-2.28698459
-0.5583753617524736,0.465824542
-8.964684165390196,-3.045412128
-2.1856472373205102,-0.32069317
-14.391946601615457,-2.848782343
-9.845631569801325,1.701779312
-12.712878483238287,-0.395598394
-3.331687545969228,1.027622294
-22.032004096554008,-2.792602711
-10.64210414350303,0.372191583
-20.21215731840017,1.551966006
1.2759831187759452,2.769194471
-16.74841029298917,-2.146535152
-3.7899673571979773,-2.221441805
-8.44130537990963,-2.755149384
-1.9260576242242327,-3.251404352
-1.9644746173625367,0.175561798
-3.5429241336893282,-3.869381737
1.524095553688441,0.194288104
-5.376919912812134,0.821630071
-10.611017669161967,0.765449724
-2.136887854822789,1.458333048
11.171201013548432,0.737359551
-11.981934917845088,-1.940542928
3.555543763386808,3.321629785
-0.8928154758524964,0.737359551
14.827968377385698,-1.734550705
7.792984544661873,1.729869485
-6.590690433560617,1.383427824
-18.64241107371863,-1.434924808
-16.819826592483263,-3.129681219
-8.755822189652044,3.424625182
12.782598649561423,-3.195224719
-11.380703346013275,-2.221441805
-9.167930951710654,-0.835674443
-4.430401014893222,1.739231924
-5.7927028429581275,-0.18960617
-7.912763130052687,1.111891386
0.8789327877337341,-0.339419476
-0.4744163481556044,1.963951882
-19.257533196660336,0.456460674
4.394322666553863,-3.934925237
-16.886974894051175,0.709269377
-16.994651890918792,-1.228932584
-4.751311639431853,-0.629680791
-22.64799045006536,-1.762640164
-9.933449246540901,-1.622190725
-16.7923562777702,0.578183806
-4.59767378336609,2.797284644
-9.935933355676546,3.724251794
1.7167600441112094,2.319757412
-9.528545759055088,-1.706460531
-7.287899453758145,1.551966006
-20.943715106836798,-1.463014981
-11.710263252993839,1.729869485
-17.653565677651454,-2.717696772
-13.64215739908506,2.263577065
-11.475663588953894,0.52200346
4.0883674462940585,2.301029677
-3.6134258571925955,-0.339419476
-9.622733019025064,-0.554775567
-4.892731290288627,0.175561798
-28.939022436363267,-3.288857678
-11.133100838910334,1.935861709
-12.619298227587457,-0.433052434
-4.2788873754056125,2.301029677
-20.02629888668439,-0.208332476
-1.6613076200491708,1.027622294
-8.628966923429136,2.291667238
-3.2110586003275867,-2.380617549
0.9131457004552695,2.310393544
-4.426029845744437,2.282303371
-3.0187787819540692,-2.680243446
3.0376583366925467,1.327247477
-14.760167148403927,1.420880436
-11.492421332908785,0.756085857
-7.174238114160641,-0.536047832
-3.10431458087783,1.729869485
-8.19011794001128,0.587547674
-17.897365608093832,-3.438670269
-11.249233146955179,0.390917889
-12.328660892391886,-3.504213055
-13.971339149397563,-0.067883038
-16.03241385933117,-0.339419476
-25.860762129820976,-2.33380107
-11.466244419900512,1.954588015
-9.925024644335544,0.259832318
13.726414802611728,1.692415445
0.2478487990504375,-0.816946708
-5.873808702040293,-0.292602996
-5.312265602355715,-0.873907615
-9.697829580787161,1.298377029
-1.1850155284251318,1.248439451
-13.245743907507933,0.037453184
-17.467457882848116,-3.770287141
-26.006506768803863,-3.096129838
-6.501122131102637,-0.911360799
-8.221793709109646,1.535580524
-10.015455263290848,0.274656679
-11.856688510184485,-1.111111111
-6.125751567577324,-0.774032459
-4.618199433689525,-0.174781523
-14.333142955788503,2.771535581
2.7469662462676494,0.649188514
-16.47419862579144,-2.509363296
0.7674852401443133,-0.199750312
-14.47365136928852,1.872659176
-5.813402218250147,3.345817728
-6.812983164036154,-0.012484395
-12.812612516852836,-3.770287141
-9.444081901151979,-3.857677903
-2.425765642989619,-3.995006242
0.19001191980802357,0.936329588
-16.76844071056663,-1.27340824
-4.696609841525306,1.52309613
-3.6425781119959835,0.811485643
12.992711119349979,1.747815231
-4.6107165573946345,2.072409488
-7.232356938717397,0.923845194
-12.86358367809831,0.012484395
-6.315448012111011,0.411985019
-16.63929448814406,2.634207241
-8.929064746622608,2.15980025
-15.085983613906093,0.087390762
-1.9946962084000037,-2.059925094
-5.2082500606246445,2.471910112
-22.019245041265663,-1.285892634
-6.926671159368666,-1.685393258
-14.772962630280482,0.174781523
-6.784524799530964,-0.074906367
7.351677597175575,-1.323345818
-1.7648816943390384,0.861423221
-22.41017952028065,2.084893883
4.112110751786319,2.234706617
-17.406698305575397,1.073657928
-7.547512271941701,-3.945068664
-14.439499181879029,1.011235955
-0.6025684028364725,-3.632958801
-12.517629556503096,-2.734082397
-15.425595305321659,-3.54556804
-9.593843475004578,1.897627965
-18.674444843225466,1.747815231
3.3785969528684117,2.509363296
-20.78622087599242,2.234706617
-12.612819426251793,2.02247191
-13.733295401221305,-0.074906367
-7.494086312860207,2.197253433
-6.928469274402566,1.111111111
-5.672897197205882,-3.270911361
-5.857561707527804,0.024968789
-1.2298150678644266,-0.923845194
-0.5672563133869807,2.559300874
-11.467021780905654,-0.074906367
-3.1406494895069956,-1.1360799
-7.617812851112678,-0.049937578
2.505286353189289,0.38701623
-2.4011481044176093,1.610486891
0.8325902136845328,0.674157303
-5.041078930681102,2.034956305
-8.625847453926424,2.347066167
-17.10950988201109,-3.196004994
-10.17195818757479,2.234706617
-13.537325378897295,2.009987516
0.4823847084005925,-2.122347066
-2.3514111123019497,2.446941323
-4.046745671221342,0.986267166
-11.564745172002201,3.558052434
-12.047075584586022,1.27340824
-0.8481670168922928,2.059925094
-8.635847126245466,-1.298377029
-7.208883621793658,-1.885143571
-9.246236540250502,-3.995006242
-1.292075153867676,3.270911361
-4.0511853578139,2.609238452
-1.6390587664463583,1.348314607
1.0824530297680468,-0.973782772
-10.228741043048897,0.262172285
-0.9223785569493829,-1.441947566
-19.34014917038167,-2.247191011
-5.471904839389864,-3.548689139
-12.761473355076363,-2.65917603
-12.006819956707899,-2.958801498
-17.61015625723392,0.393258427
-4.674577296736872,-3.13670412
-9.61061408028872,-0.964419476
-2.663681247767422,-3.904494382
-18.160929215086863,1.245318352
-4.037949248309825,1.301498127
-7.434558023389884,-1.872659176
-3.170850657958397,-2.752808989
-17.93943213356976,-3.511235955
-18.633314378635166,-1.460674157
-14.339945038486936,-3.717228464
-9.300518252566542,-2.312734082
-6.225647592290778,-3.754681648
-19.24711519315223,1.020599251
0.884776841478254,-1.413857678
-9.17028703649788,0.187265918
-5.619082553873532,2.088014981
5.174380779718876,-3.661048689
-11.348528750016225,0.458801498
-13.855533480925116,-3.586142322
-21.55125237563101,-3.277153558
-9.944225772241357,-1.301498127
-6.3031453564627435,-3.679775281
-3.5869742376080382,-2.640449438
3.5019063713740533,1.460674157
-8.99598888781005,-1.713483146
-17.907351304836,0.730337079
-10.63465832702089,0.533707865
-6.9763996328458955,0.084269663
-5.0569921988063475,-3.604868914
-7.778914820666058,1.451310861
-8.927572182056895,0.018726592
-6.377154290965549,-0.842696629
-12.105895087325678,-3.183520599
-9.498861284791976,0.31835206
-20.96007650424589,-2.078651685
-13.322238657707855,-0.74906367
-6.348483860193635,-3.005617978
-15.598773162490605,-2.368913858
-23.254970973427422,-2.359550562
-4.84272176081017,-3.801498127
-10.699095550805671,-3.848314607
-0.6773541220147868,-1.367041199
-9.987541919077893,-3.651685393
-5.869657796735586,2.462546816
-13.633709396089971,0.440074906
-3.3445852347343217,-3.426966292
-13.357951077499138,-2.191011236
-13.924941187983878,1.451310861
-9.659848591525733,-1.22659176
-14.32313137495468,1.376404494
-11.292171601870487,1.43258427
-18.080865866328228,-2.059925094
-8.472007970438055,-3.323970037
-9.658459754838889,1.43258427
-3.1883426433781215,1.104868914
-15.009756938037095,-2.265917603
-6.647167906469676,-2.696629213
-2.9324231070877125,2.144194757
-22.070860775215788,-1.891385768
-23.357288594561453,-3.913857678
-18.919726078861785,-1.713483146
-9.304541161488087,-2.415730337
-14.725584981821177,-0.571161049
-11.542447440197218,-2.724719101
-6.086359026093586,-1.994382022
-6.2136697452819645,0.252808989
-17.540193480065422,-2.406367041
-31.17803204585701,-3.838951311
-15.546954965923993,-2.509363296
-7.895538457799524,1.43258427
-4.242564005002867,-2.284644195
-11.379625999189631,0.664794007
-14.510451858728779,-1.638576779
-5.603651652171263,-3.305243446
-3.208734065626712,-2.34082397
-7.3263500308517,-0.973782772
-8.24715838125206,-3.717228464
-23.807061469769742,0.102996255
-2.9349176077535213,-0.833333333
-11.604594395594681,2.050561798
-16.296812105545307,-3.810861423
-20.055664540805406,-2.397003745
-13.43569484157591,-2.752808989
-22.73102612666532,-2.724719101
-14.245949446482374,-3.661048689
-12.333056023063756,-3.08988764
-12.390064552424079,-1.470037453
-4.997080288864976,-3.211610487
-5.048933609400994,-2.97752809
-20.014911408811635,-1.179775281
-9.383044075177024,-0.009363296
-7.813324474901198,1.732209738
-8.963207090224445,-3.174157303
-8.865918802115354,-0.814606742
-0.34956873446008124,-0.449438202
-0.3777629536510886,-0.468164794
-2.5877077124284362,-0.63670412
-0.7908542035386907,-0.468164794
1.5007173803977945,-0.505617978
-3.6591655212724663,-0.383895131
0.8350997340892222,-3.61423221
0.9417341981099593,-3.558052434
2.3717421588683805,-0.411985019
-2.9804059026961105,-0.308988764
-8.788591078344364,0.926966292
-4.378556469206731,-1.975655431
-4.481786752675231,-0.79588015
